target_files,Pub Year,Categ,BT_easiness,Google WC,num_syl_tok_cw,num_let_tok_cw,num_phone_tok_cw,discrepancy_raw_tok_cw,discrepancy_ratio_tok_cw,avg_syl_length_tok_cw,num_cons_char_tok_cw,num_vowel_char_tok_cw,num_cons_phone_tok_cw,num_vowel_phone_tok_cw,avg_phone_per_char_cons_tok_cw,avg_phone_per_char_vowel_tok_cw,avg_phone_per_char_all_tok_cw,number_phone_vowel_tok_cw,number_phone_all_tok_cw,reverse_prior_prob_cons_tok_cw,max_prob_cons_tok_cw,min_prob_cons_tok_cw,mid_prob_cons_tok_cw,number_phone_cons_tok_cw,reverse_prior_prob_vowel_tok_cw,max_prob_vowel_tok_cw,min_prob_vowel_tok_cw,mid_prob_vowel_tok_cw,reverse_prior_prob_all_tok_cw,max_prob_all_tok_cw,mid_prob_all_tok_cw,min_prob_all_tok_cw,Conditional_Probability_Average_tok_cw,weight_max_prob_cons_tok_cw,weight_min_prob_cons_tok_cw,weight_mid_prob_cons_tok_cw,weight_max_prob_vowel_tok_cw,weight_min_prob_vowel_tok_cw,weight_mid_prob_vowel_tok_cw,weight_max_prob_all_tok_cw,weight_mid_prob_all_tok_cw,weight_min_prob_all_tok_cw,Ortho_N_tok_cw,Phono_N_tok_cw,Phono_N_H_tok_cw,OG_N_tok_cw,OG_N_H_tok_cw,Freq_N_tok_cw,Freq_N_P_tok_cw,Freq_N_PH_tok_cw,Freq_N_OG_tok_cw,Freq_N_OGH_tok_cw,OLD_tok_cw,OLDF_tok_cw,PLD_tok_cw,PLDF_tok_cw,subtlexus_log_freq_tok_cw,subtlexus_log_cd_tok_cw,coca_maga_cd_tok_cw,coca_mag_log_freq_tok_cw,num_rhymes_full_elp_tok_cw,num_rhymes_1000_coca_tok_cw,num_rhymes_2500_coca_tok_cw,num_rhymes_5000_coca_tok_cw,num_rhymes_10000_coca_tok_cw
4274,1914,Info,-1.645863449,140,2.269230769,7.153846154,6.096153846,-1.057692308,0.849786325,3.443910256,4.230769231,2.923076923,3.826923077,2.269230769,1.144551282,1.360576923,1.207822733,6.9125,4.396646062,0.046217564,0.963309707,0.45809826,0.704687408,1.880792125,0.046349263,0.566223397,0.015364263,0.29079383,0.046283413,0.764766552,0.497740619,0.236731261,0.713461741,0.512182976,0.243566662,0.374675861,0.081912969,0.002222678,0.042067824,0.17394317,0.113209163,0.053843602,4.269230769,9.865384615,11.28846154,2.096153846,7.769130435,6.834333333,7.22137931,7.185862069,7.926818182,7.769130435,2.325,7.307115385,2.255769231,7.563269231,3.185892308,2.883148077,0.154784954,3.841769129,35.57692308,1.192307692,3.076923077,5.038461538,8.384615385
4275,1914,Info,-1.433814223,190,2.360465116,7.488372093,6.453488372,-1.034883721,0.859728482,3.492635659,4.569767442,2.918604651,4.093023256,2.360465116,1.145251938,1.296705426,1.18832424,6.762790698,4.291168328,0.038562105,0.963392165,0.531393106,0.743922287,1.819545958,0.044508236,0.557015504,0.078060388,0.317537946,0.041535171,0.760203834,0.530730116,0.304726747,0.685840943,0.529468443,0.292047092,0.408850507,0.082364741,0.01154263,0.046953685,0.177155445,0.123679631,0.071012536,3.779069767,7.523255814,8.034883721,2.302325581,7.392368421,6.739574468,6.713333333,6.706078431,7.392368421,7.392368421,2.525882353,7.187058824,2.461176471,7.387529412,2.80132093,2.603022093,0.091521407,3.581510035,37.1744186,0.709302326,2.26744186,5.11627907,10.46511628
4276,1914,Lit,-0.852397519,197,1.550561798,5.617977528,4.415730337,-1.202247191,0.787357929,3.897003745,3.471910112,2.146067416,2.865168539,1.550561798,1.240636704,1.479400749,1.325374532,6.265917603,4.020505618,0.038117903,0.961934457,0.521861798,0.739427341,1.775093633,0.038823071,0.594146067,0.08806264,0.341104354,0.038470487,0.778040262,0.540265847,0.304962219,0.741716656,0.541906319,0.293991138,0.41655681,0.094821877,0.014054229,0.054438053,0.193518014,0.134377588,0.075851708,7.292134831,16.86516854,18.23595506,4.561797753,7.269242424,6.907260274,6.88164557,6.943417722,7.273181818,7.269242424,1.855617978,7.707977528,1.642134831,7.974719101,3.100279775,2.830939326,0.120364202,3.645518463,24.24719101,0.966292135,2.179775281,3.685393258,7.337078652
4277,1914,Info,-2.115060361,197,1.939759036,6.228915663,5.253012048,-0.975903614,0.878727464,3.543975904,3.891566265,2.337349398,3.313253012,1.939759036,1.249684452,1.297188755,1.228910882,6.227911647,3.993072289,0.035921553,0.952509208,0.55125852,0.750267886,1.758232932,0.042966165,0.565162651,0.11925753,0.34221009,0.039443859,0.758835929,0.546238988,0.335258025,0.70823121,0.541742332,0.313529857,0.426717002,0.090746735,0.01914888,0.054947808,0.190038115,0.136796669,0.083959919,4.46835443,10.74683544,11.67088608,2.113924051,7.53,7.473076923,6.730169492,6.693606557,7.596097561,7.53,2.203205128,7.378461538,2.015384615,7.596538462,3.231643902,2.881192683,0.125542956,3.75257505,16.58227848,0.734177215,2.405063291,3.949367089,7.126582278
4280,1914,Info,-2.081898765,172,2.132352941,6.720588235,5.602941176,-1.117647059,0.824828644,3.522794118,3.985294118,2.735294118,3.470588235,2.132352941,1.182352941,1.382843137,1.24304972,6.947794118,4.410416667,0.041651759,0.953734699,0.498363761,0.723223232,1.873039216,0.044770049,0.539719853,0.038864559,0.289292206,0.043210904,0.746727276,0.506257719,0.26861416,0.66932002,0.509190993,0.266072251,0.386122846,0.077682189,0.005593798,0.041637993,0.169309916,0.114786823,0.060904486,4.147058824,9,9.941176471,2.132352941,6.725588235,6.380652174,6.609565217,6.636170213,6.733333333,6.725588235,2.157462687,7.297462687,2.094776119,7.461492537,2.813276471,2.606169118,0.087330793,3.42307364,37.95588235,0.588235294,1.529411765,2.632352941,4.308823529
4281,1914,Info,-1.279210945,135,2.290322581,6.887096774,5.887096774,-1,0.852832696,3.27311828,4.209677419,2.677419355,3.596774194,2.290322581,1.201651306,1.235215054,1.197267607,7.06827957,4.454761905,0.04082867,0.952953955,0.540643356,0.743568817,1.84124424,0.050358952,0.565763441,0.068980376,0.317371909,0.045593811,0.759358698,0.530470363,0.304811866,0.671816113,0.517559776,0.293629354,0.403840404,0.080042595,0.009759147,0.044900871,0.170459996,0.119079397,0.068423829,4.370967742,9.467741935,10.4516129,2.096774194,6.691666667,6.561555556,6.355777778,6.392553191,6.65,6.691666667,2.394067797,7.334745763,2.349152542,7.553389831,2.803166102,2.574588136,0.089979655,3.629806262,29.37096774,0.629032258,2.096774194,3.822580645,6.290322581
4282,1914,Info,-1.446928959,158,2.092105263,6.644736842,5.578947368,-1.065789474,0.830690837,3.426535088,4.052631579,2.592105263,3.486842105,2.092105263,1.184158312,1.337719298,1.227385845,6.80372807,4.305278822,0.036161591,0.955847697,0.54549245,0.749907832,1.806829574,0.043519276,0.54466557,0.05649682,0.300581195,0.039840434,0.750256634,0.525244514,0.300994635,0.683474538,0.529019289,0.301905867,0.415040712,0.080053989,0.008303803,0.044178896,0.174264354,0.122000116,0.069912925,3.04,8.106666667,8.786666667,1.346666667,5.781290323,5.23212766,6.026724138,6.034827586,5.729,5.781290323,2.299285714,7.240714286,2.167857143,7.341,2.892142667,2.596784,0.109105605,3.563707473,11.74324324,0.135135135,0.608108108,0.891891892,2.310810811
4283,1914,Info,-1.845326239,172,2.164705882,7,5.870588235,-1.129411765,0.8403251,3.515686275,4.176470588,2.823529412,3.705882353,2.164705882,1.147338936,1.376470588,1.209724132,6.593137255,4.251078431,0.04080955,0.962549202,0.488868669,0.721227213,1.909019608,0.043639784,0.58089,0.057226706,0.319058353,0.042224667,0.771719601,0.520142783,0.273047688,0.674402348,0.50421127,0.256083629,0.377799793,0.088105249,0.008679738,0.048392494,0.181535018,0.12235549,0.064230216,2.870588235,6.411764706,6.635294118,1.588235294,6.599736842,6.224901961,6.469,6.497868852,6.577105263,6.599736842,2.334146341,7.000731707,2.105487805,7.285,2.711745882,2.496603529,0.05222421,3.345786446,42.21176471,0.529411765,2.152941176,6.117647059,13.27058824
4284,1914,Info,-2.546849825,188,2.225352113,7.028169014,6.183098592,-0.845070423,0.882757852,3.407042254,4.295774648,2.732394366,3.957746479,2.225352113,1.111636486,1.281924883,1.15241093,7.167605634,4.46535882,0.037328353,0.956843964,0.548581455,0.74986048,1.763112005,0.050883075,0.556151408,0.029025399,0.292588404,0.044105714,0.756497686,0.521224442,0.288803427,0.690484846,0.542701746,0.311143849,0.425305073,0.077592356,0.004049525,0.040820941,0.169414759,0.116726217,0.064676421,3.614285714,6.714285714,7.171428571,1.785714286,7.746190476,7.04,6.4675,6.37575,7.775238095,7.746190476,2.393939394,7.208333333,2.366666667,7.251515152,2.679812857,2.487578571,0.070425977,3.217522856,36.37142857,0.385714286,1.085714286,3.271428571,9.071428571
4285,1914,Info,-1.187298033,173,2.04,6.52,5.373333333,-1.146666667,0.809513856,3.583111111,4.08,2.44,3.333333333,2.04,1.283444444,1.293777778,1.268925445,6.866222222,4.317063492,0.039325537,0.95725019,0.547451063,0.750355151,1.767904762,0.043400527,0.551484667,0.070478378,0.310981522,0.041363032,0.754367429,0.530668336,0.308964721,0.702612757,0.54146027,0.309660947,0.424431885,0.0803185,0.010264506,0.045291503,0.17474087,0.12292345,0.07156826,4.973333333,11.62666667,12.26666667,2.76,7.6,6.833703704,6.868166667,6.827666667,7.598780488,7.6,2.241666667,7.329444444,2.090972222,7.487916667,2.906730667,2.675998667,0.07923556,3.515326012,27.69333333,1.08,2.706666667,4.28,6.64
4286,1914,Info,-1.989715956,146,2.266666667,7.133333333,6.033333333,-1.1,0.841536427,3.414166667,4.316666667,2.816666667,3.766666667,2.266666667,1.173333333,1.337222222,1.214227393,6.566944445,4.20218254,0.042613679,0.955934821,0.489930893,0.718282599,1.837420635,0.048209028,0.5900775,0.070693444,0.330385472,0.045411353,0.773006161,0.524334036,0.280312169,0.697097777,0.520259108,0.266640574,0.390918979,0.089855717,0.010765044,0.05031038,0.183953494,0.124776597,0.066706328,3.816666667,8.95,9.866666667,2.083333333,6.493055556,6.502926829,6.531041667,6.508125,6.555428571,6.493055556,2.305084746,7.382033898,2.144915254,7.402881356,3.123051667,2.82992,0.126253807,3.671328148,19.8,0.883333333,2.15,4.033333333,6.216666667
4288,1914,Info,-2.538206658,183,1.939759036,6.108433735,5.493975904,-0.614457831,0.908198161,3.380522088,3.746987952,2.361445783,3.554216867,1.939759036,1.08815261,1.266064257,1.140595716,7.155421687,4.426405622,0.036253164,0.961116179,0.585380465,0.76746202,1.697389558,0.052028936,0.529798594,0.02185247,0.275825532,0.04414105,0.745457387,0.521643776,0.303616467,0.69519508,0.566231938,0.344871018,0.452142536,0.074041561,0.003053974,0.038547768,0.168411449,0.117848164,0.068592102,6.263157895,13.57894737,14.84210526,3.368421053,6.915135135,7.095192308,6.513272727,6.590181818,6.916216216,6.915135135,2.038815789,7.523289474,1.984210526,7.819605263,2.754545783,2.531377108,0.101304424,3.666653622,40.64473684,1.302631579,3.065789474,6.776315789,12.34210526
4289,1914,Info,-2.515962206,179,2.293478261,7.369565217,6.195652174,-1.173913043,0.844431897,3.431884058,4.630434783,2.739130435,3.902173913,2.293478261,1.219202899,1.218115942,1.204856798,7.320471015,4.689863307,0.04257336,0.945270438,0.381271294,0.659085046,2.059255599,0.054458804,0.524558877,0.04954663,0.287052754,0.048516082,0.734914657,0.4730689,0.215408962,0.665654315,0.459035021,0.185150058,0.320059854,0.071656438,0.00676823,0.039212334,0.156702788,0.100870509,0.045930755,2.358695652,5.184782609,5.880434783,1.184782609,7.138285714,6.591666667,6.428928571,6.474754098,7.138285714,7.138285714,2.432777778,7.127333333,2.367222222,7.253111111,2.642904348,2.440570652,0.072354387,3.464391693,57.15217391,0.445652174,1.565217391,3.434782609,13.15217391
4290,1914,Info,-2.387704029,188,2.397727273,7.534090909,6.397727273,-1.136363636,0.848029401,3.372916667,4.659090909,2.875,4,2.397727273,1.211868687,1.260416667,1.202285909,7.192234848,4.480553301,0.039483511,0.958714177,0.556203639,0.753896584,1.768871753,0.050780199,0.536589015,0.025602197,0.281095606,0.045131855,0.747651596,0.517496095,0.290902918,0.692269415,0.541991909,0.314439777,0.426201946,0.074606715,0.0035597,0.039083207,0.166865908,0.115498257,0.064925668,2.784090909,7.215909091,8.306818182,1.488636364,7.264,6.333,6.404230769,6.478333333,7.223428571,7.264,2.633522727,7.159886364,2.472727273,7.259545455,2.664876136,2.510718182,0.08120841,3.62313286,14.76136364,0.363636364,1.318181818,2.170454545,4.079545455
4293,1914,Info,-2.679315729,198,2.559139785,7.52688172,6.397849462,-1.129032258,0.84837546,3.280645161,4.376344086,3.150537634,3.838709677,2.559139785,1.190501792,1.335842294,1.206745375,6.899103943,4.386501536,0.042421196,0.951395545,0.500801638,0.723216359,1.87389913,0.046127169,0.571385125,0.071423495,0.32140431,0.044274182,0.761390335,0.522310335,0.286112567,0.602200834,0.507709049,0.267251119,0.38594199,0.082820194,0.010352576,0.046586385,0.173575759,0.119072188,0.065225685,2.766666667,5.455555556,6.355555556,1.511111111,7.036666667,6.939215686,6.573387097,6.609354839,7.157368421,7.036666667,2.493452381,7.106904762,2.367857143,7.310238095,2.554493478,2.373282609,0.085568353,3.377333522,39.96666667,0.444444444,1.311111111,3.911111111,10.13333333
4294,1914,Info,-1.936172898,175,2.277777778,6.75,5.75,-1,0.844420895,3.412962963,4.027777778,2.722222222,3.472222222,2.277777778,1.217361111,1.268055556,1.221185566,6.921759259,4.305373677,0.039970335,0.968395899,0.576191303,0.770210665,1.688988095,0.048191516,0.527804167,0.049128079,0.288466123,0.044080926,0.748100033,0.529338394,0.312659691,0.64151916,0.573358629,0.341145864,0.456019001,0.076252893,0.007097629,0.041675261,0.173759606,0.122948304,0.072620802,2.746478873,7.352112676,8.154929577,1.14084507,7.806666667,7.411794872,7.262,7.223518519,7.827307692,7.806666667,2.270454545,7.344393939,2.193181818,7.498484848,2.853014286,2.58534,0.085685208,3.457951179,40.52112676,0.309859155,1.028169014,2.056338028,6.521126761
4295,1914,Info,-1.465205893,173,1.53125,5.453125,4.484375,-0.96875,0.825458829,3.799479167,3.390625,2.0625,2.953125,1.53125,1.17109375,1.401041667,1.236774554,6.651041667,4.188076637,0.038512934,0.966204278,0.498792932,0.731065123,1.725111607,0.043832552,0.58600651,0.014646615,0.300326562,0.041172743,0.776105394,0.515695843,0.256719773,0.765999702,0.560082185,0.289136616,0.42377845,0.088107478,0.002202153,0.045154816,0.185313083,0.12313429,0.061297773,7.838709677,18.91935484,20.41935484,5.193548387,7.210416667,7.021730769,6.625438596,6.615087719,7.227291667,7.210416667,1.837096774,7.72516129,1.646774194,8.057096774,3.398095238,3.107730159,0.14122055,3.812288305,26.96774194,1.14516129,2.677419355,4.822580645,8.14516129
4296,1914,Info,-1.885562692,145,2.314814815,7.037037037,6,-1.037037037,0.846947651,3.295987654,4.111111111,2.925925926,3.685185185,2.314814815,1.173280423,1.322530864,1.202718989,6.235493827,4.047663139,0.042487908,0.960518011,0.521811045,0.735905181,1.859832451,0.041591512,0.604862346,0.115490988,0.360176667,0.04203971,0.782690179,0.548040924,0.318651016,0.666694326,0.516454055,0.280568846,0.39568359,0.097003118,0.018521546,0.057762332,0.193368408,0.135396871,0.078724688,2.518518519,5.814814815,6.814814815,0.944444444,7.635263158,6.969310345,6.914324324,6.969736842,7.59,7.635263158,2.447222222,7.210925926,2.332407407,7.421481481,2.704456863,2.490366667,0.072391332,3.3795549,40.38888889,0.555555556,1.277777778,5.777777778,12.24074074
4297,1914,Info,-2.570575064,154,2.116666667,6.583333333,5.583333333,-1,0.891738215,3.385833333,3.883333333,2.7,3.466666667,2.116666667,1.15031746,1.349166667,1.196045575,6.923055556,4.454751082,0.037270816,0.937467266,0.445934094,0.688775161,1.986446609,0.042700781,0.559800278,0.018455611,0.289127944,0.039985798,0.748633772,0.488951553,0.232194853,0.680209772,0.471931771,0.224488336,0.346737313,0.08086029,0.002665819,0.041763054,0.168052885,0.109759568,0.052122969,3.983050847,8.118644068,8.745762712,1.762711864,7.7444,7.061470588,6.205526316,6.287105263,7.744,7.7444,2.428125,7.339583333,2.201041667,7.504375,2.726710714,2.518130357,0.088180633,3.462625614,22.5,0.448275862,1.224137931,2.137931034,4.396551724
4298,1914,Info,-2.629239827,186,2.555555556,7.802469136,6.654320988,-1.148148148,0.8530376,3.438271605,4.654320988,3.148148148,4.098765432,2.555555556,1.156094454,1.330041152,1.199782693,6.717283951,4.254365079,0.039425866,0.956897061,0.548500235,0.749795561,1.791446208,0.046865103,0.558131893,0.053685494,0.305908693,0.043145484,0.757514477,0.527852127,0.301092864,0.650419488,0.534147805,0.30617734,0.418542046,0.083088924,0.007992143,0.045540533,0.178055823,0.124073068,0.070772691,1.864197531,4.419753086,5.617283951,0.901234568,6.277857143,6.170833333,6.575217391,6.247346939,6.288214286,6.277857143,2.62375,6.985875,2.5575,7.261125,2.738766667,2.549641975,0.075286642,3.512749383,29.25925926,0.456790123,1.580246914,3.061728395,5.888888889
4299,1914,Info,-2.87336216,176,2.448717949,7.192307692,6.461538462,-0.730769231,0.911551269,3.245512821,4.230769231,2.961538462,4.012820513,2.448717949,1.078739316,1.24465812,1.124740537,6.973504273,4.333562271,0.042626038,0.965290995,0.547365217,0.75255277,1.693620269,0.045588291,0.527925855,0.036681261,0.282303558,0.044107164,0.746608425,0.517428164,0.292023239,0.660507295,0.569957158,0.32319241,0.444345633,0.075704529,0.00526009,0.040482309,0.17228515,0.119400191,0.067386418,3.688311688,5.61038961,6.168831169,1.506493506,7.657037037,7.172291667,7.040238095,6.988095238,7.657037037,7.657037037,2.590441176,7.228823529,2.608088235,7.389117647,2.63435,2.424030769,0.092021485,3.416666671,21.35064935,0.532467532,1.792207792,3.168831169,5.38961039
4300,1914,Info,-1.877797976,140,2.14516129,6.661290323,5.612903226,-1.048387097,0.842371696,3.388172043,4,2.661290323,3.467741935,2.14516129,1.143452381,1.286827957,1.212186962,6.505376344,4.117137097,0.039053043,0.961617608,0.528506855,0.743008401,1.728897849,0.043074651,0.60421586,0.139581237,0.371898548,0.041063847,0.782916734,0.557453474,0.334044046,0.673459499,0.556202674,0.305690041,0.429758416,0.092879463,0.021456289,0.057167876,0.190160472,0.135398327,0.081135031,3.6,8.633333333,9.783333333,2.133333333,7.341363636,6.81,6.503111111,6.611111111,7.318181818,7.341363636,2.320338983,7.234067797,2.118644068,7.436949153,2.702122034,2.451723729,0.069811926,3.248003399,35.06666667,0.55,1.5,3.483333333,6.65
4301,1914,Info,-2.249575147,199,2.038961039,6.272727273,5.298701299,-0.974025974,0.836440003,3.350649351,3.714285714,2.558441558,3.25974026,2.038961039,1.198484848,1.325757576,1.22626778,6.744155844,4.152195424,0.035064859,0.974362832,0.639593537,0.804549289,1.560235003,0.045880325,0.576888312,0.050716753,0.313802532,0.040472592,0.775625572,0.559175911,0.345155145,0.710145766,0.624497483,0.409934104,0.515659043,0.085538995,0.007520104,0.046529549,0.186798908,0.13466994,0.083125939,4.272727273,9.441558442,10.32467532,2.181818182,7.105151515,6.818571429,6.423571429,6.310877193,7.10969697,7.105151515,2.197972973,7.386756757,2.085135135,7.703513514,3.217357333,2.882845333,0.129141658,3.665019189,27.74025974,0.831168831,2.090909091,3.649350649,6.051948052
4303,1914,Info,-2.139466331,199,2,6.649350649,5.61038961,-1.038961039,0.849295834,3.604978355,4.181818182,2.467532468,3.61038961,2,1.182900433,1.300865801,1.199469182,7.071861472,4.399211503,0.036523784,0.960716759,0.540330798,0.74607987,1.726561534,0.050688874,0.541107359,0.039254416,0.290180887,0.043606329,0.750912059,0.518130379,0.289792607,0.687178829,0.556433548,0.312951949,0.4321189,0.076515548,0.00555079,0.041033169,0.17069242,0.117778011,0.065873761,3.552631579,7.881578947,8.960526316,2,7.192647059,7.142222222,6.312307692,6.403584906,7.143030303,7.192647059,2.271232877,7.305479452,2.132876712,7.418630137,2.910681579,2.683960526,0.090888584,3.412392784,24.28947368,0.565789474,1.578947368,3.644736842,7.355263158
4304,1914,Info,-2.56608741,184,2.153846154,6.756410256,5.679487179,-1.076923077,0.833094719,3.413034188,4.076923077,2.679487179,3.525641026,2.153846154,1.201724664,1.328418803,1.224116162,6.888034188,4.337873932,0.041715516,0.95667065,0.495234096,0.72190535,1.787713675,0.046441645,0.581288462,0.072609487,0.326948974,0.044078581,0.768979556,0.524427162,0.283921792,0.708230329,0.535136394,0.277020925,0.403814861,0.084391053,0.010541395,0.047466224,0.177271071,0.120894975,0.065451831,3.671052632,9.118421053,9.868421053,1.934210526,7.382580645,7.227317073,6.819215686,6.832941176,7.378064516,7.382580645,2.295205479,7.306575342,2.189041096,7.446164384,2.963057895,2.683196053,0.09859735,3.516201874,31.10526316,0.960526316,2.763157895,5.736842105,10
4305,1914,Info,-2.282976621,180,2.111111111,6.541666667,5.805555556,-0.736111111,0.881177349,3.299074074,3.902777778,2.638888889,3.694444444,2.111111111,1.09917328,1.295601852,1.159507776,7.240509259,4.503530093,0.039378352,0.961457407,0.53972419,0.746418229,1.766550926,0.04710662,0.531090046,0.00317338,0.267131713,0.043242486,0.746273727,0.506774971,0.271448785,0.688885426,0.54425683,0.305524274,0.422528566,0.073349819,0.000438281,0.03689405,0.165708613,0.112528386,0.060274669,3.236111111,8.805555556,10.43055556,1.805555556,7.172432432,6.875,6.572830189,6.486851852,7.180810811,7.172432432,2.224285714,7.462142857,2.156428571,7.588428571,3.073718056,2.812340278,0.126560731,3.730350332,37.02777778,0.833333333,2.805555556,6.569444444,12.83333333
4306,1914,Info,-2.754823687,146,1.888888889,6.111111111,5.044444444,-1.066666667,0.822081129,3.552962963,3.733333333,2.377777778,3.155555556,1.888888889,1.165555556,1.351851852,1.246164021,6.918518519,4.256746032,0.036175886,0.962975503,0.632830582,0.796124233,1.594973545,0.044988944,0.528653704,0.034088333,0.281371019,0.040582415,0.745814603,0.538747626,0.333459458,0.679596347,0.603756411,0.396765566,0.499145729,0.076411403,0.004927115,0.040669259,0.175207682,0.126563253,0.078336705,5.244444444,10.51111111,11.13333333,2.688888889,7.333571429,6.974242424,6.354857143,6.393333333,7.333571429,7.333571429,2.038372093,7.442790698,1.890697674,7.716046512,3.20858,2.910173333,0.151401264,3.669779508,19.08888889,1.111111111,2.2,3.577777778,6.4
4308,1914,Info,-1.376563662,178,2.032258065,6.516129032,5.5,-1.016129032,0.84086487,3.522311828,4.032258065,2.483870968,3.467741935,2.032258065,1.201920123,1.305107527,1.221146953,6.671236559,4.238037634,0.036090167,0.958764516,0.528830645,0.741373387,1.80483871,0.048279355,0.572270161,0.052001801,0.312135981,0.042184761,0.765517339,0.526754684,0.290416223,0.686304484,0.531218945,0.293007149,0.410769884,0.085781722,0.007794927,0.046788325,0.180630142,0.12429212,0.068526108,4.316666667,9.15,9.666666667,2.216666667,7.753793103,7.160487805,6.865111111,6.904666667,7.807857143,7.753793103,2.180172414,7.303965517,2.054310345,7.640517241,3.188262712,2.894215254,0.10800976,3.510979853,20.76666667,0.6,1.6,3.2,6.35
4309,1914,Lit,0.17661029,140,1.606557377,5.754098361,4.573770492,-1.180327869,0.793813427,3.795081967,3.573770492,2.180327869,2.967213115,1.606557377,1.243989071,1.43715847,1.28686573,6.243169399,3.993306011,0.034289443,0.963089617,0.571365027,0.765795902,1.743442623,0.037504098,0.571857923,0.031972951,0.301915437,0.03589677,0.767473771,0.533855669,0.301668989,0.766978474,0.552406833,0.327722301,0.439243536,0.091597374,0.005121269,0.048359322,0.192190072,0.133687643,0.075543669,6.508474576,14.83050847,15.79661017,3.796610169,6.626410256,6.460869565,6.094081633,6.196734694,6.626410256,6.626410256,1.898245614,7.568596491,1.728070175,7.76,3.35956,3.010153333,0.159362271,3.76718681,22.52542373,0.983050847,2.271186441,5.254237288,8.542372881
4311,1914,Info,-2.486533419,179,2.381578947,7.328947368,6.355263158,-0.973684211,0.856973399,3.455701754,4.394736842,2.934210526,3.973684211,2.381578947,1.135526316,1.346491228,1.201536037,6.976096491,4.441549185,0.040168002,0.953947494,0.470025956,0.709529347,1.90700188,0.049556711,0.549441228,0.079389737,0.314415482,0.044862356,0.751694361,0.511972415,0.274707846,0.662269128,0.500234165,0.246473777,0.372065363,0.078760555,0.011380252,0.045070403,0.169241481,0.115268883,0.061849556,3.150684932,7.095890411,8.301369863,1.602739726,6.518823529,5.939090909,6.492291667,6.464509804,6.528484848,6.518823529,2.478472222,7.112777778,2.361805556,7.301388889,2.613103947,2.454752632,0.075383226,3.364851737,33.01369863,0.191780822,1.123287671,2.547945205,6.835616438
4313,1914,Info,-2.712360513,188,2.135135135,6.797297297,5.945945946,-0.851351351,0.87240961,3.621171171,4.243243243,2.554054054,3.810810811,2.135135135,1.170366795,1.256531532,1.166646192,7.263288288,4.507609395,0.040286556,0.95823869,0.549938337,0.752028185,1.751930502,0.048717185,0.516638514,0.034226757,0.275432635,0.04450187,0.737438602,0.51373041,0.292082547,0.682616938,0.546961589,0.313904197,0.42925686,0.071130113,0.004712295,0.037921204,0.163598603,0.113969593,0.064797661,3.283783784,7.067567568,7.959459459,1.878378378,6.974444444,6.960697674,6.720612245,6.628627451,7.066857143,6.974444444,2.227464789,7.432535211,2.264788732,7.585070423,2.9283,2.686847297,0.111365445,3.536532146,45.63513514,0.5,1.891891892,4.635135135,12.40540541
4316,1914,Info,-1.746873455,156,1.885245902,6.442622951,5.393442623,-1.049180328,0.838056206,3.653005464,3.803278689,2.639344262,3.508196721,1.885245902,1.126164455,1.450819672,1.217909186,6.640163934,4.17299961,0.039456114,0.966847873,0.582043423,0.771000976,1.705835285,0.044055656,0.577226503,0.056193415,0.316709959,0.041755885,0.772037188,0.543855467,0.319118419,0.697439607,0.56678853,0.341207283,0.45197856,0.086929556,0.008462655,0.047696105,0.185007731,0.130327227,0.07647219,4.573770492,10.62295082,11.83606557,2.262295082,7.082333333,7.180789474,6.604693878,6.677755102,7.059333333,7.082333333,2.180327869,7.498688525,2.040163934,7.761147541,2.977208197,2.721552459,0.118860933,3.667818112,39.36065574,1.409836066,3.803278689,6.868852459,13.13114754
4318,1914,Info,-2.76705717,160,1.926470588,5.955882353,5.191176471,-0.764705882,0.881586347,3.279411765,3.676470588,2.279411765,3.264705882,1.926470588,1.159313725,1.224264706,1.166235358,7.180882353,4.457860644,0.04087855,0.959808561,0.530709506,0.743318015,1.734838936,0.048691005,0.547836765,0.042068358,0.294952561,0.044784777,0.753822663,0.519135288,0.286388932,0.704297336,0.553255142,0.30591284,0.428465144,0.07629101,0.005858383,0.041074696,0.169099647,0.116453907,0.064243581,5.132352941,12.17647059,13.30882353,2.617647059,7.068636364,6.670181818,6.429444444,6.431964286,7.093863636,7.068636364,2.059375,7.57171875,1.91953125,7.71390625,3.128970149,2.829904478,0.098679904,3.632184909,36.48529412,0.705882353,3.235294118,5.588235294,9.926470588
4319,1914,Info,-0.135336551,178,1.988095238,6.178571429,5.05952381,-1.119047619,0.834068577,3.356150794,3.761904762,2.416666667,3.071428571,1.988095238,1.269642857,1.28968254,1.245800265,6.88968254,4.299929138,0.036102733,0.965487868,0.622455414,0.7906929,1.710175737,0.043668631,0.525275794,0.021850337,0.273563065,0.039885682,0.745381831,0.532127983,0.322152876,0.675221253,0.564554769,0.363971609,0.462345993,0.076240928,0.003171458,0.039706193,0.173347469,0.123752733,0.074920508,4.1375,11.675,13.1625,2.3375,7.282,7.090877193,6.673666667,6.604126984,7.27325,7.282,2.121875,7.449625,1.95,7.61825,3.163532911,2.881932911,0.12164282,3.666373481,43.66233766,0.779220779,1.883116883,6.506493506,13.07792208
